file,area,brightness,centroid_x,centroid_y
nasa_image_4.png,3.0,387,428.6666666666667,11.333333333333334
nasa_image_4.png,2.0,258,332.5,12.0
nasa_image_4.png,18.0,2537,305.72222222222223,16.38888888888889
nasa_image_4.png,1.0,129,336.0,14.0
nasa_image_4.png,25.0,3248,331.92,16.6
nasa_image_4.png,1.0,129,416.0,15.0
nasa_image_4.png,1.0,129,436.0,17.0
nasa_image_4.png,1.0,129,342.0,18.0
nasa_image_4.png,19.0,2456,426.8421052631579,22.105263157894736
nasa_image_4.png,3.0,387,432.3333333333333,19.333333333333332
nasa_image_4.png,12.0,1552,404.6666666666667,23.083333333333332
nasa_image_4.png,8.0,1034,421.75,22.875
nasa_image_4.png,1.0,129,408.0,22.0
nasa_image_4.png,1.0,129,414.0,22.0
nasa_image_4.png,1.0,129,335.0,23.0
nasa_image_4.png,1.0,129,344.0,23.0
nasa_image_4.png,1.0,129,434.0,23.0
nasa_image_4.png,1.0,129,460.0,23.0
nasa_image_4.png,3.0,390,342.0,24.666666666666668
nasa_image_4.png,3.0,391,414.6666666666667,24.333333333333332
nasa_image_4.png,2.0,261,454.5,24.0
nasa_image_4.png,1.0,129,471.0,24.0
nasa_image_4.png,10.0,1346,511.3,24.6
nasa_image_4.png,1.0,129,527.0,25.0
nasa_image_4.png,3.0,387,409.0,26.0
nasa_image_4.png,1.0,129,418.0,26.0
nasa_image_4.png,20.0,2585,401.55,30.3
nasa_image_4.png,6.0,777,396.8333333333333,30.166666666666668
nasa_image_4.png,2.0,258,477.5,29.0
nasa_image_4.png,4.0,518,408.0,31.0
nasa_image_4.png,5.0,647,439.6,30.6
nasa_image_4.png,1.0,129,445.0,30.0
nasa_image_4.png,2.0,258,448.0,30.5
nasa_image_4.png,1.0,129,428.0,31.0
nasa_image_4.png,2.0,260,456.5,31.0
nasa_image_4.png,1.0,130,418.0,32.0
nasa_image_4.png,1.0,131,423.0,32.0
nasa_image_4.png,23.0,3075,321.95652173913044,34.47826086956522
nasa_image_4.png,7.0,903,394.7142857142857,33.857142857142854
nasa_image_4.png,2.0,258,399.0,33.5
nasa_image_4.png,3.0,387,410.0,33.666666666666664
nasa_image_4.png,35.0,4533,420.51428571428573,35.82857142857143
nasa_image_4.png,4.0,517,435.5,33.0
nasa_image_4.png,2.0,259,446.5,33.0
nasa_image_4.png,1.0,129,468.0,33.0
nasa_image_4.png,1.0,129,407.0,34.0
nasa_image_4.png,3.0,387,450.6666666666667,35.333333333333336
nasa_image_4.png,1.0,129,469.0,35.0
nasa_image_4.png,1.0,129,477.0,36.0
nasa_image_4.png,1.0,129,432.0,37.0
nasa_image_4.png,1.0,129,455.0,37.0
nasa_image_4.png,30.0,3900,432.23333333333335,40.833333333333336
nasa_image_4.png,2.0,258,418.5,40.0
nasa_image_4.png,2.0,259,496.5,44.0
nasa_image_4.png,1.0,129,600.0,55.0
nasa_image_4.png,1.0,130,295.0,56.0
nasa_image_4.png,2.0,258,314.5,57.0
nasa_image_4.png,2.0,259,318.5,57.0
nasa_image_4.png,4.0,516,330.5,57.5
nasa_image_4.png,18.0,2329,321.0,61.611111111111114
nasa_image_4.png,2.0,261,326.5,59.0
nasa_image_4.png,6.0,775,314.1666666666667,63.666666666666664
nasa_image_4.png,11.0,1429,325.09090909090907,64.72727272727273
nasa_image_4.png,1.0,129,316.0,71.0
nasa_image_4.png,1.0,129,302.0,72.0
nasa_image_4.png,2.0,258,306.5,72.0
nasa_image_4.png,1.0,129,311.0,72.0
nasa_image_4.png,15.0,2043,302.0,75.0
nasa_image_4.png,5.0,648,314.8,73.4
nasa_image_4.png,2.0,258,319.0,73.5
nasa_image_4.png,6.0,779,308.1666666666667,75.5
nasa_image_4.png,126.0,17101,327.6984126984127,82.11111111111111
nasa_image_4.png,1.0,129,387.0,76.0
nasa_image_4.png,1.0,131,311.0,77.0
nasa_image_4.png,1.0,130,400.0,79.0
nasa_image_4.png,2.0,259,366.5,80.0
nasa_image_4.png,1.0,129,375.0,80.0
nasa_image_4.png,1.0,129,359.0,81.0
nasa_image_4.png,3.0,387,396.6666666666667,81.33333333333333
nasa_image_4.png,3.0,387,344.6666666666667,83.33333333333333
nasa_image_4.png,1.0,131,384.0,87.0
nasa_image_4.png,2.0,261,393.5,87.0
nasa_image_4.png,4.0,516,404.0,87.75
nasa_image_4.png,6.0,778,348.1666666666667,89.0
nasa_image_4.png,5.0,645,391.2,109.8
nasa_image_4.png,1.0,129,391.0,113.0
nasa_image_4.png,1.0,129,402.0,119.0
nasa_image_4.png,13.0,1678,401.15384615384613,123.76923076923077
nasa_image_4.png,6.0,776,407.1666666666667,122.16666666666667
nasa_image_4.png,2.0,258,412.5,122.0
nasa_image_4.png,10.0,1431,183.5,131.2
nasa_image_4.png,9.0,1267,169.66666666666666,134.88888888888889
nasa_image_4.png,19.0,2705,407.1578947368421,146.31578947368422
nasa_image_4.png,5.0,663,419.4,148.8
nasa_image_4.png,1.0,130,404.0,160.0
nasa_image_4.png,1.0,134,159.0,163.0
nasa_image_4.png,18.0,2472,353.3888888888889,164.55555555555554
nasa_image_4.png,73.0,10838,400.64383561643837,176.27397260273972
nasa_image_4.png,1.0,129,405.0,171.0
nasa_image_4.png,2.0,261,410.5,178.5
nasa_image_4.png,3.0,387,413.3333333333333,179.33333333333334
nasa_image_4.png,2.0,259,615.5,183.5
nasa_image_4.png,1.0,129,623.0,184.0
nasa_image_4.png,2.0,258,593.5,185.0
nasa_image_4.png,14.0,1980,414.85714285714283,188.21428571428572
nasa_image_4.png,7.0,917,445.14285714285717,188.28571428571428
nasa_image_4.png,1.0,132,248.0,187.0
nasa_image_4.png,2.0,258,442.0,187.5
nasa_image_4.png,2.0,267,449.0,190.5
nasa_image_4.png,3.0,389,567.6666666666666,191.0
nasa_image_4.png,2.0,258,578.0,190.5
nasa_image_4.png,7.0,921,144.85714285714286,191.42857142857142
nasa_image_4.png,2304.0,356555,258.3307291666667,217.86848958333334
nasa_image_4.png,448.0,65011,453.640625,209.94196428571428
nasa_image_4.png,8.0,1222,243.75,196.875
nasa_image_4.png,5.0,720,482.6,196.8
nasa_image_4.png,17.0,2503,343.11764705882354,199.0
nasa_image_4.png,1.0,129,450.0,197.0
nasa_image_4.png,35.0,4545,499.77142857142854,199.17142857142858
nasa_image_4.png,2.0,259,508.5,197.0
nasa_image_4.png,1.0,130,239.0,198.0
nasa_image_4.png,150.0,22751,294.9866666666667,203.45333333333335
nasa_image_4.png,2.0,259,456.0,198.5
nasa_image_4.png,6.0,846,490.3333333333333,199.83333333333334
nasa_image_4.png,3.0,404,146.66666666666666,200.33333333333334
nasa_image_4.png,47.0,7080,176.91489361702128,203.74468085106383
nasa_image_4.png,2.0,267,331.5,200.0
nasa_image_4.png,1.0,129,467.0,200.0
nasa_image_4.png,6.0,819,478.8333333333333,201.33333333333334
nasa_image_4.png,2.0,261,507.0,200.5
nasa_image_4.png,6.0,776,512.0,202.0
nasa_image_4.png,3.0,398,184.33333333333334,201.66666666666666
nasa_image_4.png,2.0,262,308.5,201.0
nasa_image_4.png,2.0,268,190.0,202.5
nasa_image_4.png,5.0,686,472.6,203.4
nasa_image_4.png,3.0,394,483.0,203.0
nasa_image_4.png,843.0,132046,402.0260972716489,212.3973902728351
nasa_image_4.png,2.0,259,495.5,203.5
nasa_image_4.png,6.0,813,167.66666666666666,205.16666666666666
nasa_image_4.png,4.0,524,536.0,205.5
nasa_image_4.png,4.0,517,501.0,205.75
nasa_image_4.png,5.0,758,183.8,207.6
nasa_image_4.png,7.0,985,484.14285714285717,208.0
nasa_image_4.png,2.0,267,492.0,206.5
nasa_image_4.png,12.0,1559,626.5833333333334,207.66666666666666
nasa_image_4.png,12.0,1611,475.25,210.33333333333334
nasa_image_4.png,6.0,780,511.5,208.0
nasa_image_4.png,1.0,129,520.0,207.0
nasa_image_4.png,2.0,259,632.5,207.0
nasa_image_4.png,1.0,135,172.0,208.0
nasa_image_4.png,3.0,403,359.3333333333333,208.66666666666666
nasa_image_4.png,1.0,144,479.0,208.0
nasa_image_4.png,2.0,258,639.0,208.5
nasa_image_4.png,1.0,129,201.0,209.0
nasa_image_4.png,10.0,1356,491.5,211.0
nasa_image_4.png,3.0,397,347.0,210.0
nasa_image_4.png,12.0,1755,482.0,212.83333333333334
nasa_image_4.png,52.0,7538,317.7307692307692,215.53846153846155
nasa_image_4.png,79.0,10879,306.8354430379747,218.18987341772151
nasa_image_4.png,4.0,519,538.0,214.25
nasa_image_4.png,7.0,906,567.2857142857143,216.14285714285714
nasa_image_4.png,1.0,129,572.0,214.0
nasa_image_4.png,1.0,129,500.0,215.0
nasa_image_4.png,1.0,130,544.0,215.0
nasa_image_4.png,1.0,129,584.0,215.0
nasa_image_4.png,4.0,552,494.0,217.5
nasa_image_4.png,1.0,129,503.0,216.0
nasa_image_4.png,1.0,129,519.0,216.0
nasa_image_4.png,2.0,258,546.5,216.0
nasa_image_4.png,1.0,129,602.0,216.0
nasa_image_4.png,7.0,920,595.7142857142857,219.14285714285714
nasa_image_4.png,10.0,1325,187.0,218.5
nasa_image_4.png,1.0,129,502.0,218.0
nasa_image_4.png,4.0,518,532.0,218.5
nasa_image_4.png,1.0,129,618.0,218.0
nasa_image_4.png,3.0,394,439.0,220.0
nasa_image_4.png,1.0,130,499.0,219.0
nasa_image_4.png,4.0,546,484.5,220.5
nasa_image_4.png,86.0,12065,515.3720930232558,223.59302325581396
nasa_image_4.png,1.0,132,617.0,220.0
nasa_image_4.png,9.0,1314,623.3333333333334,222.66666666666666
nasa_image_4.png,1.0,129,196.0,221.0
nasa_image_4.png,1.0,129,386.0,221.0
nasa_image_4.png,5.0,649,436.4,222.0
nasa_image_4.png,2.0,262,455.0,221.5
nasa_image_4.png,223.0,32406,337.62331838565024,231.33632286995515
nasa_image_4.png,1.0,130,448.0,222.0
nasa_image_4.png,40.0,5485,577.775,223.85
nasa_image_4.png,5.0,672,590.8,223.4
nasa_image_4.png,5.0,773,125.4,223.8
nasa_image_4.png,5.0,706,173.6,224.2
nasa_image_4.png,3.0,392,451.6666666666667,223.66666666666666
nasa_image_4.png,2.0,258,544.5,223.0
nasa_image_4.png,1.0,129,570.0,223.0
nasa_image_4.png,39.0,6063,195.76923076923077,226.84615384615384
nasa_image_4.png,3.0,389,422.0,224.0
nasa_image_4.png,1.0,131,435.0,224.0
nasa_image_4.png,1.0,129,475.0,224.0
nasa_image_4.png,5.0,689,488.4,225.6
nasa_image_4.png,1.0,131,607.0,224.0
nasa_image_4.png,1.0,136,617.0,224.0
nasa_image_4.png,2.0,265,130.5,225.5
nasa_image_4.png,39.0,6139,204.76923076923077,227.12820512820514
nasa_image_4.png,15.0,2065,225.2,229.66666666666666
nasa_image_4.png,2.0,260,447.5,225.0
nasa_image_4.png,1.0,129,559.0,225.0
nasa_image_4.png,6.0,784,564.5,225.0
nasa_image_4.png,7.0,941,423.2857142857143,226.85714285714286
nasa_image_4.png,1.0,129,431.0,226.0
nasa_image_4.png,1.0,132,464.0,226.0
nasa_image_4.png,1.0,131,467.0,226.0
nasa_image_4.png,8.0,1140,478.0,228.75
nasa_image_4.png,1.0,129,544.0,226.0
nasa_image_4.png,6.0,799,596.6666666666666,227.16666666666666
nasa_image_4.png,5.0,653,618.6,227.4
nasa_image_4.png,1.0,129,300.0,227.0
nasa_image_4.png,3.0,396,330.3333333333333,227.33333333333334
nasa_image_4.png,1.0,130,435.0,227.0
nasa_image_4.png,16.0,2239,467.9375,228.0625
nasa_image_4.png,5.0,702,495.0,229.0
nasa_image_4.png,4.0,549,592.0,228.5
nasa_image_4.png,2.0,264,319.0,228.5
nasa_image_4.png,31.0,4330,446.93548387096774,229.48387096774192
nasa_image_4.png,2.0,261,459.5,228.0
nasa_image_4.png,5.0,729,483.2,228.4
nasa_image_4.png,6.0,777,558.5,228.0
nasa_image_4.png,2.0,273,178.0,229.5
nasa_image_4.png,1.0,131,611.0,229.0
nasa_image_4.png,2.0,260,405.0,230.5
nasa_image_4.png,68.0,9604,562.2058823529412,231.5735294117647
nasa_image_4.png,1.0,129,346.0,232.0
nasa_image_4.png,56.0,8459,359.9642857142857,234.94642857142858
nasa_image_4.png,3.0,398,401.3333333333333,232.33333333333334
nasa_image_4.png,1.0,129,349.0,233.0
nasa_image_4.png,9.0,1210,394.22222222222223,237.55555555555554
nasa_image_4.png,1.0,129,629.0,240.0
nasa_image_4.png,1.0,133,324.0,244.0
nasa_image_4.png,1.0,130,628.0,247.0
nasa_image_4.png,8.0,1085,635.0,248.75
nasa_image_4.png,2.0,260,630.0,248.5
nasa_image_4.png,1.0,143,494.0,249.0
nasa_image_4.png,2.0,273,416.0,250.5
nasa_image_4.png,1.0,131,485.0,250.0
nasa_image_4.png,2.0,261,575.5,251.0
nasa_image_4.png,1.0,131,621.0,251.0
nasa_image_4.png,5.0,702,627.6,251.8
nasa_image_4.png,6.0,783,530.6666666666666,253.66666666666666
nasa_image_4.png,74.0,10383,634.8783783783783,257.8783783783784
nasa_image_4.png,3.0,433,219.0,255.0
nasa_image_4.png,5.0,669,324.8,255.6
nasa_image_4.png,518.0,72678,573.5096525096525,263.22200772200773
nasa_image_4.png,184.0,25341,607.2010869565217,264.29347826086956
nasa_image_4.png,1.0,137,417.0,255.0
nasa_image_4.png,77.0,10534,621.8701298701299,259.4155844155844
nasa_image_4.png,3.0,393,386.6666666666667,257.0
nasa_image_4.png,1.0,130,423.0,256.0
nasa_image_4.png,2.0,260,518.5,257.0
nasa_image_4.png,6.0,797,286.5,260.0
nasa_image_4.png,5.0,682,334.8,260.4
nasa_image_4.png,2.0,269,280.0,261.5
nasa_image_4.png,2.0,278,348.0,261.5
nasa_image_4.png,2.0,258,385.0,261.5
nasa_image_4.png,4.0,529,423.0,262.5
nasa_image_4.png,1.0,130,324.0,262.0
nasa_image_4.png,2.0,280,376.0,263.5
nasa_image_4.png,7.0,938,79.42857142857143,266.42857142857144
nasa_image_4.png,2.0,259,291.5,264.0
nasa_image_4.png,11173.0,1856661,297.66633849458515,316.0383066320594
nasa_image_4.png,1.0,129,597.0,264.0
nasa_image_4.png,54.0,7229,629.3333333333334,268.24074074074076
nasa_image_4.png,1.0,129,318.0,265.0
nasa_image_4.png,5.0,706,419.0,267.0
nasa_image_4.png,53.0,7474,596.5094339622641,271.8679245283019
nasa_image_4.png,1.0,137,90.0,266.0
nasa_image_4.png,2.0,260,280.5,266.5
nasa_image_4.png,33.0,4542,621.0909090909091,272.1818181818182
nasa_image_4.png,5.0,669,350.2,268.2
nasa_image_4.png,7.0,923,324.0,270.57142857142856
nasa_image_4.png,1.0,136,346.0,268.0
nasa_image_4.png,1.0,141,528.0,268.0
nasa_image_4.png,1.0,129,391.0,269.0
nasa_image_4.png,2.0,290,415.0,269.5
nasa_image_4.png,56.0,7635,568.3571428571429,275.92857142857144
nasa_image_4.png,1.0,132,210.0,271.0
nasa_image_4.png,1.0,129,360.0,271.0
nasa_image_4.png,11.0,1884,376.8181818181818,273.72727272727275
nasa_image_4.png,6.0,859,489.5,272.0
nasa_image_4.png,3.0,399,500.6666666666667,271.3333333333333
nasa_image_4.png,4.0,526,519.5,271.0
nasa_image_4.png,4.0,527,527.5,271.25
nasa_image_4.png,350.0,48112,548.9742857142858,280.04857142857145
nasa_image_4.png,1.0,130,171.0,272.0
nasa_image_4.png,1.0,130,357.0,272.0
nasa_image_4.png,1.0,129,392.0,272.0
nasa_image_4.png,58.0,8723,400.2931034482759,275.8448275862069
nasa_image_4.png,3.0,401,577.0,273.0
nasa_image_4.png,2.0,267,219.5,273.5
nasa_image_4.png,19.0,2804,381.94736842105266,277.2631578947368
nasa_image_4.png,73.0,11539,387.041095890411,281.8904109589041
nasa_image_4.png,214.0,30896,439.1121495327103,276.8551401869159
nasa_image_4.png,5.0,718,410.0,275.0
nasa_image_4.png,2.0,265,416.5,274.0
nasa_image_4.png,1.0,147,495.0,274.0
nasa_image_4.png,6.0,818,637.6666666666666,275.5
nasa_image_4.png,5.0,651,633.4,276.0
nasa_image_4.png,5.0,670,496.2,278.0
nasa_image_4.png,414.0,56811,519.524154589372,286.1352657004831
nasa_image_4.png,10.0,1378,588.6,278.5
nasa_image_4.png,1.0,136,591.0,276.0
nasa_image_4.png,1.0,129,626.0,276.0
nasa_image_4.png,85.0,12678,191.65882352941176,286.18823529411765
nasa_image_4.png,3.0,405,325.0,278.0
nasa_image_4.png,49.0,7591,501.6734693877551,291.9183673469388
nasa_image_4.png,12.0,1643,620.9166666666666,281.0
nasa_image_4.png,5.0,713,119.6,279.6
nasa_image_4.png,50.0,7632,173.76,284.14
nasa_image_4.png,12.0,1780,180.5,279.0
nasa_image_4.png,1.0,141,185.0,278.0
nasa_image_4.png,302.0,44279,433.67218543046357,292.3973509933775
nasa_image_4.png,12.0,1599,607.1666666666666,280.75
nasa_image_4.png,9.0,1271,636.1111111111111,280.6666666666667
nasa_image_4.png,1.0,129,125.0,279.0
nasa_image_4.png,1.0,134,127.0,279.0
nasa_image_4.png,1.0,135,131.0,279.0
nasa_image_4.png,2.0,273,135.0,279.5
nasa_image_4.png,1.0,132,140.0,279.0
nasa_image_4.png,5.0,665,145.0,279.0
nasa_image_4.png,125.0,19126,411.176,293.624
nasa_image_4.png,2.0,270,92.0,280.5
nasa_image_4.png,2.0,265,477.0,280.5
nasa_image_4.png,1.0,142,59.0,281.0
nasa_image_4.png,1.0,140,64.0,281.0
nasa_image_4.png,1.0,147,100.0,281.0
nasa_image_4.png,1.0,133,125.0,281.0
nasa_image_4.png,27.0,4276,199.1851851851852,285.0
nasa_image_4.png,33.0,5085,208.0909090909091,285.45454545454544
nasa_image_4.png,9.0,1459,212.77777777777777,283.1111111111111
nasa_image_4.png,3.0,414,285.6666666666667,282.0
nasa_image_4.png,12.0,1790,574.8333333333334,283.5
nasa_image_4.png,1.0,132,585.0,281.0
nasa_image_4.png,2.0,262,94.0,282.5
nasa_image_4.png,3.0,421,487.0,283.0
nasa_image_4.png,1.0,130,602.0,282.0
nasa_image_4.png,8.0,1149,84.25,285.75
nasa_image_4.png,1.0,130,124.0,283.0
nasa_image_4.png,2.0,260,134.0,283.5
nasa_image_4.png,43.0,6155,158.88372093023256,286.3488372093023
nasa_image_4.png,1.0,132,391.0,283.0
nasa_image_4.png,16.0,2286,481.5,286.6875
nasa_image_4.png,1.0,130,585.0,283.0
nasa_image_4.png,4.0,530,587.75,284.5
nasa_image_4.png,2.0,266,597.5,283.0
nasa_image_4.png,2.0,275,75.0,284.5
nasa_image_4.png,44.0,6064,146.0909090909091,286.72727272727275
nasa_image_4.png,1.0,154,182.0,284.0
nasa_image_4.png,48.0,7113,459.8958333333333,288.875
nasa_image_4.png,48.0,7087,467.7708333333333,286.8541666666667
nasa_image_4.png,1.0,130,511.0,284.0
nasa_image_4.png,1.0,130,583.0,284.0
nasa_image_4.png,1.0,129,595.0,284.0
nasa_image_4.png,8.0,1123,66.25,287.125
nasa_image_4.png,10.0,1473,92.8,286.7
nasa_image_4.png,2.0,281,99.0,285.5
nasa_image_4.png,233.0,35557,390.2360515021459,298.42918454935625
nasa_image_4.png,17.0,2798,490.05882352941177,288.29411764705884
nasa_image_4.png,2.0,281,495.0,285.5
nasa_image_4.png,4.0,548,599.25,285.75
nasa_image_4.png,6.0,846,111.16666666666667,287.1666666666667
nasa_image_4.png,1.0,139,126.0,286.0
nasa_image_4.png,10.0,1408,132.0,287.8
nasa_image_4.png,4.0,615,486.0,287.5
nasa_image_4.png,1.0,134,605.0,286.0
nasa_image_4.png,2.0,264,635.0,286.5
nasa_image_4.png,2.0,267,56.5,287.5
nasa_image_4.png,7.0,970,122.0,288.2857142857143
nasa_image_4.png,48.0,6666,204.04166666666666,293.2291666666667
nasa_image_4.png,6.0,891,177.5,290.0
nasa_image_4.png,1.0,134,207.0,288.0
nasa_image_4.png,28.0,4615,497.42857142857144,295.92857142857144
nasa_image_4.png,1.0,133,557.0,288.0
nasa_image_4.png,1.0,130,559.0,288.0
nasa_image_4.png,2.0,281,566.0,288.5
nasa_image_4.png,2.0,279,577.5,289.0
nasa_image_4.png,3.0,431,635.0,290.0
nasa_image_4.png,2.0,284,97.0,290.5
nasa_image_4.png,10.0,1521,164.0,293.2
nasa_image_4.png,3.0,403,553.3333333333334,290.6666666666667
nasa_image_4.png,2.0,258,563.5,290.0
nasa_image_4.png,2.0,279,583.0,290.5
nasa_image_4.png,2.0,284,589.0,290.5
nasa_image_4.png,4.0,534,605.75,290.75
nasa_image_4.png,1.0,130,154.0,291.0
nasa_image_4.png,2.0,281,402.0,291.5
nasa_image_4.png,45.0,6097,470.1111111111111,298.3777777777778
nasa_image_4.png,2.0,271,101.0,292.5
nasa_image_4.png,6.0,820,173.0,294.5
nasa_image_4.png,23.0,3156,544.2608695652174,298.5217391304348
nasa_image_4.png,3.0,398,550.6666666666666,292.3333333333333
nasa_image_4.png,2.0,326,563.0,292.5
nasa_image_4.png,3.0,440,617.0,293.0
nasa_image_4.png,1.0,130,111.0,293.0
nasa_image_4.png,8.0,1068,186.0,294.75
nasa_image_4.png,1.0,145,479.0,293.0
nasa_image_4.png,2.0,271,493.0,293.5
nasa_image_4.png,7.0,997,555.8571428571429,294.57142857142856
nasa_image_4.png,7.0,997,599.7142857142857,294.85714285714283
nasa_image_4.png,1.0,140,631.0,293.0
nasa_image_4.png,3.0,429,119.0,295.0
nasa_image_4.png,3.0,393,123.66666666666667,294.6666666666667
nasa_image_4.png,1.0,132,155.0,294.0
nasa_image_4.png,8.0,1169,157.5,296.5
nasa_image_4.png,2.0,278,180.5,294.0
nasa_image_4.png,35.0,5342,397.6857142857143,302.8857142857143
nasa_image_4.png,1.0,134,453.0,294.0
nasa_image_4.png,1.0,137,634.0,294.0
nasa_image_4.png,2.0,295,479.0,295.5
nasa_image_4.png,4.0,518,515.5,295.5
nasa_image_4.png,3.0,425,572.6666666666666,295.6666666666667
nasa_image_4.png,1.0,133,139.0,296.0
nasa_image_4.png,1.0,136,405.0,296.0
nasa_image_4.png,12.0,1662,422.5833333333333,299.1666666666667
nasa_image_4.png,31.0,4644,490.35483870967744,303.96774193548384
nasa_image_4.png,4.0,580,584.5,297.0
nasa_image_4.png,7.0,969,605.8571428571429,296.7142857142857
nasa_image_4.png,1.0,150,630.0,296.0
nasa_image_4.png,30.0,4319,418.1,303.5
nasa_image_4.png,2.0,285,455.0,297.5
nasa_image_4.png,2.0,260,564.5,297.0
nasa_image_4.png,1.0,131,596.0,297.0
nasa_image_4.png,3.0,408,138.0,299.0
nasa_image_4.png,2.0,272,198.0,298.5
nasa_image_4.png,13.0,1771,459.9230769230769,300.6923076923077
nasa_image_4.png,4.0,519,533.25,299.0
nasa_image_4.png,3.0,424,635.3333333333334,298.6666666666667
nasa_image_4.png,2.0,265,183.5,299.5
nasa_image_4.png,12.0,1707,403.5,301.0833333333333
nasa_image_4.png,14.0,1991,438.7142857142857,302.64285714285717
nasa_image_4.png,5.0,689,448.2,300.8
nasa_image_4.png,10.0,1320,553.9,300.0
nasa_image_4.png,4.0,555,558.25,300.0
nasa_image_4.png,9.0,1201,570.4444444444445,301.0
nasa_image_4.png,2.0,266,114.0,300.5
nasa_image_4.png,4.0,554,162.75,301.25
nasa_image_4.png,8.0,1302,338.625,302.25
nasa_image_4.png,1.0,132,197.0,301.0
nasa_image_4.png,2.0,268,443.0,301.5
nasa_image_4.png,1.0,132,576.0,301.0
nasa_image_4.png,2.0,270,592.0,301.5
nasa_image_4.png,9.0,1247,451.6666666666667,303.55555555555554
nasa_image_4.png,3.0,426,563.3333333333334,302.6666666666667
nasa_image_4.png,4.0,542,196.0,304.5
nasa_image_4.png,5.0,689,559.0,305.0
nasa_image_4.png,1.0,144,617.0,303.0
nasa_image_4.png,2.0,266,191.0,304.5
nasa_image_4.png,36.0,5139,409.3611111111111,311.5
nasa_image_4.png,3.0,486,625.0,305.0
nasa_image_4.png,3.0,407,234.0,305.0
nasa_image_4.png,1.0,131,430.0,305.0
nasa_image_4.png,4.0,530,445.75,306.25
nasa_image_4.png,3.0,393,592.3333333333334,305.6666666666667
nasa_image_4.png,1.0,136,161.0,306.0
nasa_image_4.png,32.0,4350,402.53125,310.625
nasa_image_4.png,10.0,1415,597.7,308.9
nasa_image_4.png,4.0,541,509.0,308.5
nasa_image_4.png,3.0,434,551.0,308.0
nasa_image_4.png,2.0,289,612.0,307.5
nasa_image_4.png,1.0,144,96.0,308.0
nasa_image_4.png,6.0,873,377.5,309.5
nasa_image_4.png,5.0,719,453.4,308.8
nasa_image_4.png,4.0,567,565.0,309.5
nasa_image_4.png,1.0,133,617.0,308.0
nasa_image_4.png,3.0,400,199.33333333333334,310.0
nasa_image_4.png,1.0,130,468.0,309.0
nasa_image_4.png,3.0,447,498.0,310.0
nasa_image_4.png,1.0,132,463.0,310.0
nasa_image_4.png,2.0,258,471.5,310.0
nasa_image_4.png,1.0,131,539.0,310.0
nasa_image_4.png,1.0,131,583.0,310.0
nasa_image_4.png,2.0,259,591.5,310.5
nasa_image_4.png,3.0,400,608.3333333333334,310.6666666666667
nasa_image_4.png,283.0,44767,381.53003533568904,336.24028268551234
nasa_image_4.png,4.0,547,559.0,312.5
nasa_image_4.png,1.0,129,604.0,311.0
nasa_image_4.png,9.0,1216,418.0,314.6666666666667
nasa_image_4.png,3.0,402,429.0,313.0
nasa_image_4.png,1.0,133,434.0,312.0
nasa_image_4.png,7.0,986,443.57142857142856,313.7142857142857
nasa_image_4.png,1.0,129,473.0,312.0
nasa_image_4.png,1.0,130,545.0,312.0
nasa_image_4.png,1.0,137,573.0,312.0
nasa_image_4.png,1.0,130,585.0,312.0
nasa_image_4.png,9.0,1266,178.44444444444446,315.3333333333333
nasa_image_4.png,17.0,2514,196.11764705882354,314.11764705882354
nasa_image_4.png,96.0,14023,221.46875,316.28125
nasa_image_4.png,2.0,263,451.0,313.5
nasa_image_4.png,7.0,982,502.7142857142857,314.85714285714283
nasa_image_4.png,3.0,420,146.0,315.0
nasa_image_4.png,2.0,277,152.0,314.5
nasa_image_4.png,7.0,1042,159.0,315.57142857142856
nasa_image_4.png,8.0,1216,165.125,315.125
nasa_image_4.png,11.0,1668,171.45454545454547,315.90909090909093
nasa_image_4.png,9.0,1270,184.88888888888889,314.8888888888889
nasa_image_4.png,1.0,132,436.0,314.0
nasa_image_4.png,5.0,661,464.4,315.2
nasa_image_4.png,10.0,1329,545.0,318.5
nasa_image_4.png,2.0,284,113.0,315.5
nasa_image_4.png,2.0,270,127.5,315.0
nasa_image_4.png,5.0,715,371.8,316.6
nasa_image_4.png,20.0,2815,382.6,319.05
nasa_image_4.png,1.0,135,473.0,315.0
nasa_image_4.png,3.0,399,495.3333333333333,315.3333333333333
nasa_image_4.png,1.0,131,563.0,315.0
nasa_image_4.png,1.0,148,607.0,315.0
nasa_image_4.png,1.0,137,394.0,316.0
nasa_image_4.png,2.0,280,453.0,316.5
nasa_image_4.png,4.0,604,481.0,317.5
nasa_image_4.png,2.0,268,632.0,316.5
nasa_image_4.png,1.0,129,639.0,316.0
nasa_image_4.png,1.0,134,173.0,318.0
nasa_image_4.png,5.0,654,550.2,319.8
nasa_image_4.png,1.0,133,123.0,319.0
nasa_image_4.png,1.0,129,153.0,319.0
nasa_image_4.png,1.0,144,196.0,319.0
nasa_image_4.png,4.0,591,394.0,319.25
nasa_image_4.png,4.0,564,417.25,320.0
nasa_image_4.png,2.0,270,185.5,320.0
nasa_image_4.png,4.0,572,404.5,320.5
nasa_image_4.png,2.0,286,422.5,320.5
nasa_image_4.png,1.0,131,438.0,320.0
nasa_image_4.png,2.0,282,498.0,320.5
nasa_image_4.png,1.0,135,525.0,320.0
nasa_image_4.png,2.0,269,92.0,321.5
nasa_image_4.png,8.0,1110,453.5,323.875
